device_id,temperature,humidity,timestamp
DEV009,30.59,39.76,2026-06-06T23:24:59.600995
DEV030,17.06,66.37,2026-06-06T23:25:00.601001
DEV030,36.45,70.81,2026-06-06T23:25:01.601007
DEV041,20.02,32.86,2026-06-06T23:25:02.601013
DEV004,27.07,81.37,2026-06-06T23:25:03.601019
DEV024,30.67,68.63,2026-06-06T23:25:04.601026
DEV012,16.75,87.23,2026-06-06T23:25:05.601031
DEV011,18.67,77.59,2026-06-06T23:25:06.601037
DEV030,30.39,85.96,2026-06-06T23:25:07.601042
DEV018,22.36,53.1,2026-06-06T23:25:08.601048
DEV011,18.25,77.29,2026-06-06T23:25:09.601054
DEV048,33.27,79.5,2026-06-06T23:25:10.601060
DEV029,24.17,55.9,2026-06-06T23:25:11.601066
DEV004,25.87,53.42,2026-06-06T23:25:12.601072
DEV042,21.01,53.88,2026-06-06T23:25:13.601078
DEV005,24.47,81.47,2026-06-06T23:25:14.601084
DEV046,28.78,45.19,2026-06-06T23:25:15.601111
DEV039,27.03,69.68,2026-06-06T23:25:16.601131
DEV027,21.12,72.0,2026-06-06T23:25:17.601138
DEV012,22.3,57.66,2026-06-06T23:25:18.601159
DEV013,37.54,75.72,2026-06-06T23:25:19.601165
DEV004,29.81,57.32,2026-06-06T23:25:20.601171
DEV024,22.74,70.25,2026-06-06T23:25:21.601177
DEV038,15.57,48.5,2026-06-06T23:25:22.601183
DEV024,19.85,80.59,2026-06-06T23:25:23.601189
DEV011,18.38,77.68,2026-06-06T23:25:24.601195
DEV015,16.7,34.88,2026-06-06T23:25:25.601200
DEV049,27.12,55.76,2026-06-06T23:25:26.601206
DEV018,26.56,32.54,2026-06-06T23:25:27.601212
DEV041,27.28,84.81,2026-06-06T23:25:28.601218
DEV013,26.43,76.36,2026-06-06T23:25:29.601224
DEV032,28.29,49.19,2026-06-06T23:25:30.601230
DEV015,32.46,32.4,2026-06-06T23:25:31.601236
DEV040,20.03,88.97,2026-06-06T23:25:32.601242
DEV004,23.16,41.46,2026-06-06T23:25:33.601247
DEV045,36.04,42.11,2026-06-06T23:25:34.601253
DEV009,33.62,83.77,2026-06-06T23:25:35.601259
DEV001,39.53,77.91,2026-06-06T23:25:36.601265
DEV044,16.66,72.42,2026-06-06T23:25:37.601271
DEV041,18.25,48.52,2026-06-06T23:25:38.601296
DEV023,38.88,68.12,2026-06-06T23:25:39.601302
DEV020,25.16,64.35,2026-06-06T23:25:40.601308
DEV011,21.07,73.27,2026-06-06T23:25:41.601314
DEV038,34.66,32.15,2026-06-06T23:25:42.601320
DEV006,27.96,69.18,2026-06-06T23:25:43.601326
DEV019,15.48,73.64,2026-06-06T23:25:44.601332
DEV046,26.47,70.44,2026-06-06T23:25:45.601337
DEV007,33.47,56.98,2026-06-06T23:25:46.601342
DEV022,35.24,84.78,2026-06-06T23:25:47.601365
DEV021,21.32,69.42,2026-06-06T23:25:48.601371
DEV019,22.52,67.04,2026-06-06T23:25:49.601377
DEV050,32.28,38.03,2026-06-06T23:25:50.601383
DEV024,31.8,81.0,2026-06-06T23:25:51.601389
DEV033,16.88,63.8,2026-06-06T23:25:52.601395
DEV025,30.37,42.77,2026-06-06T23:25:53.601401
DEV050,33.57,78.23,2026-06-06T23:25:54.601406
DEV048,17.32,81.86,2026-06-06T23:25:55.601412
DEV033,25.87,80.35,2026-06-06T23:25:56.601418
DEV024,34.43,35.52,2026-06-06T23:25:57.601424
DEV042,17.45,66.91,2026-06-06T23:25:58.601429
DEV040,16.93,67.67,2026-06-06T23:25:59.601435
DEV041,37.27,31.63,2026-06-06T23:26:00.601441
DEV045,31.51,43.91,2026-06-06T23:26:01.601466
DEV005,23.4,50.83,2026-06-06T23:26:02.601473
DEV014,18.16,86.48,2026-06-06T23:26:03.601480
DEV038,22.17,75.97,2026-06-06T23:26:04.601486
DEV034,17.19,78.88,2026-06-06T23:26:05.601492
DEV019,26.2,40.05,2026-06-06T23:26:06.601514
DEV046,36.02,56.82,2026-06-06T23:26:07.601522
DEV032,28.88,48.96,2026-06-06T23:26:08.601528
DEV025,29.67,76.74,2026-06-06T23:26:09.601534
DEV044,37.17,40.21,2026-06-06T23:26:10.601540
DEV033,34.95,44.4,2026-06-06T23:26:11.601546
DEV034,19.07,58.01,2026-06-06T23:26:12.601552
DEV005,34.98,51.09,2026-06-06T23:26:13.601558
DEV034,24.71,47.18,2026-06-06T23:26:14.601564
DEV017,18.9,41.97,2026-06-06T23:26:15.601570
DEV042,25.75,78.8,2026-06-06T23:26:16.601576
DEV015,37.21,43.72,2026-06-06T23:26:17.601582
DEV030,17.0,43.06,2026-06-06T23:26:18.601589
DEV023,36.28,87.36,2026-06-06T23:26:19.601595
DEV037,16.08,75.4,2026-06-06T23:26:20.601601
DEV005,18.72,61.94,2026-06-06T23:26:21.601625
DEV025,27.68,81.91,2026-06-06T23:26:22.601631
DEV048,34.24,65.81,2026-06-06T23:26:23.601637
DEV021,31.84,73.94,2026-06-06T23:26:24.601661
DEV028,34.3,46.37,2026-06-06T23:26:25.601667
DEV011,35.33,60.17,2026-06-06T23:26:26.601694
DEV028,26.7,50.79,2026-06-06T23:26:27.601702
DEV012,38.43,60.52,2026-06-06T23:26:28.601708
DEV032,15.73,55.32,2026-06-06T23:26:29.601714
DEV003,29.05,58.53,2026-06-06T23:26:30.601720
DEV024,28.82,34.34,2026-06-06T23:26:31.601739
DEV032,30.82,82.94,2026-06-06T23:26:32.601745
DEV048,31.34,60.94,2026-06-06T23:26:33.601751
DEV023,32.23,77.29,2026-06-06T23:26:34.601756
DEV015,17.92,40.0,2026-06-06T23:26:35.601762
DEV005,33.4,62.7,2026-06-06T23:26:36.601768
DEV002,27.51,72.44,2026-06-06T23:26:37.601774
DEV036,20.78,70.48,2026-06-06T23:26:38.601780
DEV042,36.5,58.59,2026-06-06T23:26:39.601785
DEV013,15.85,82.9,2026-06-06T23:26:40.601791
DEV048,27.58,30.63,2026-06-06T23:26:41.601797
DEV003,25.61,48.2,2026-06-06T23:26:42.601803
DEV011,30.87,68.8,2026-06-06T23:26:43.601809
DEV005,18.03,82.44,2026-06-06T23:26:44.601817
DEV005,17.03,51.33,2026-06-06T23:26:45.601823
DEV036,21.73,40.22,2026-06-06T23:26:46.601829
DEV040,18.71,39.75,2026-06-06T23:26:47.601858
DEV017,18.21,33.79,2026-06-06T23:26:48.601864
DEV024,25.56,53.45,2026-06-06T23:26:49.601870
DEV038,39.42,45.83,2026-06-06T23:26:50.601891
DEV037,35.57,80.85,2026-06-06T23:26:51.601898
DEV036,35.36,31.1,2026-06-06T23:26:52.601904
DEV036,20.95,83.93,2026-06-06T23:26:53.601910
DEV013,21.37,78.86,2026-06-06T23:26:54.601916
DEV041,35.9,58.33,2026-06-06T23:26:55.601922
DEV017,32.36,45.49,2026-06-06T23:26:56.601943
DEV027,25.77,58.74,2026-06-06T23:26:57.601950
DEV007,29.59,82.3,2026-06-06T23:26:58.601956
DEV025,33.42,51.73,2026-06-06T23:26:59.601962
DEV043,32.53,58.58,2026-06-06T23:27:00.601968
DEV022,34.02,86.78,2026-06-06T23:27:01.601974
DEV042,21.66,51.86,2026-06-06T23:27:02.601980
DEV014,19.18,38.53,2026-06-06T23:27:03.601986
DEV040,37.41,42.4,2026-06-06T23:27:04.601992
DEV024,26.97,36.42,2026-06-06T23:27:05.601997
DEV019,24.12,45.83,2026-06-06T23:27:06.602003
DEV042,15.68,35.08,2026-06-06T23:27:07.602010
DEV047,34.2,58.79,2026-06-06T23:27:08.602016
DEV036,19.79,68.02,2026-06-06T23:27:09.602022
DEV018,18.36,63.25,2026-06-06T23:27:10.602046
DEV019,22.87,30.16,2026-06-06T23:27:11.602052
DEV015,19.12,31.88,2026-06-06T23:27:12.602058
DEV049,39.29,70.93,2026-06-06T23:27:13.602064
DEV044,37.68,30.26,2026-06-06T23:27:14.602070
DEV047,29.05,76.87,2026-06-06T23:27:15.602076
DEV009,25.99,79.25,2026-06-06T23:27:16.602083
DEV013,29.12,32.14,2026-06-06T23:27:17.602088
DEV015,17.09,70.56,2026-06-06T23:27:18.602094
DEV045,36.22,89.39,2026-06-06T23:27:19.602100
DEV017,22.83,50.93,2026-06-06T23:27:20.602107
DEV034,39.27,51.92,2026-06-06T23:27:21.602113
DEV016,15.76,32.46,2026-06-06T23:27:22.602118
DEV034,23.31,30.05,2026-06-06T23:27:23.602124
DEV011,29.07,84.05,2026-06-06T23:27:24.602149
DEV023,32.63,89.8,2026-06-06T23:27:25.602155
DEV027,19.51,69.89,2026-06-06T23:27:26.602161
DEV006,25.5,52.4,2026-06-06T23:27:27.602167
DEV048,34.91,70.39,2026-06-06T23:27:28.602173
DEV031,28.09,55.89,2026-06-06T23:27:29.602179
DEV017,35.76,80.33,2026-06-06T23:27:30.602185
DEV045,37.65,38.38,2026-06-06T23:27:31.602191
DEV025,36.33,61.16,2026-06-06T23:27:32.602197
DEV019,26.41,85.82,2026-06-06T23:27:33.602216
DEV048,17.97,77.31,2026-06-06T23:27:34.602222
DEV010,36.03,85.12,2026-06-06T23:27:35.602228
DEV026,26.21,41.4,2026-06-06T23:27:36.602234
DEV015,33.22,84.1,2026-06-06T23:27:37.602258
DEV045,36.32,62.65,2026-06-06T23:27:38.602265
DEV036,33.22,55.77,2026-06-06T23:27:39.602272
DEV025,28.44,89.7,2026-06-06T23:27:40.602277
DEV012,32.42,74.71,2026-06-06T23:27:41.602283
DEV028,28.95,62.98,2026-06-06T23:27:42.602289
DEV002,39.87,60.75,2026-06-06T23:27:43.602295
DEV005,31.18,48.54,2026-06-06T23:27:44.602301
DEV017,36.36,65.7,2026-06-06T23:27:45.602307
DEV025,19.56,48.96,2026-06-06T23:27:46.602331
DEV008,23.97,61.43,2026-06-06T23:27:47.602339
DEV015,16.9,52.34,2026-06-06T23:27:48.602345
DEV028,38.87,46.91,2026-06-06T23:27:49.602350
DEV008,28.08,38.19,2026-06-06T23:27:50.602356
DEV047,32.74,63.54,2026-06-06T23:27:51.602361
DEV001,34.28,37.32,2026-06-06T23:27:52.602366
DEV028,18.67,77.72,2026-06-06T23:27:53.602384
DEV046,33.48,74.13,2026-06-06T23:27:54.602391
DEV018,20.13,40.97,2026-06-06T23:27:55.602396
DEV031,33.51,36.87,2026-06-06T23:27:56.602416
DEV042,17.64,32.38,2026-06-06T23:27:57.602422
DEV021,15.83,88.2,2026-06-06T23:27:58.602428
DEV009,28.92,72.17,2026-06-06T23:27:59.602433
DEV044,36.83,77.86,2026-06-06T23:28:00.602439
DEV032,18.6,59.41,2026-06-06T23:28:01.602446
DEV046,19.48,71.61,2026-06-06T23:28:02.602452
DEV037,31.44,57.72,2026-06-06T23:28:03.602458
DEV009,19.71,57.13,2026-06-06T23:28:04.602464
DEV010,31.25,47.07,2026-06-06T23:28:05.602469
DEV031,26.17,72.71,2026-06-06T23:28:06.602475
DEV037,23.59,54.98,2026-06-06T23:28:07.602481
DEV021,22.85,38.81,2026-06-06T23:28:08.602487
DEV043,20.28,75.63,2026-06-06T23:28:09.602496
DEV041,29.21,57.43,2026-06-06T23:28:10.602502
DEV038,36.1,52.27,2026-06-06T23:28:11.602508
DEV017,26.87,51.5,2026-06-06T23:28:12.602514
DEV007,24.85,32.33,2026-06-06T23:28:13.602519
DEV031,30.06,72.88,2026-06-06T23:28:14.602525
DEV022,26.63,39.24,2026-06-06T23:28:15.602532
DEV009,29.1,60.81,2026-06-06T23:28:16.602537
DEV003,22.93,44.99,2026-06-06T23:28:17.602543
DEV048,38.51,50.59,2026-06-06T23:28:18.602549
DEV033,29.13,80.54,2026-06-06T23:28:19.602577
DEV048,36.9,88.59,2026-06-06T23:28:20.602583
DEV016,24.18,86.32,2026-06-06T23:28:21.602589
DEV048,25.86,66.02,2026-06-06T23:28:22.602595
DEV033,17.56,81.86,2026-06-06T23:28:23.602601
DEV036,16.38,77.88,2026-06-06T23:28:24.602607
DEV040,37.92,56.38,2026-06-06T23:28:25.602613
DEV019,39.12,48.14,2026-06-06T23:28:26.602619
DEV029,26.03,76.68,2026-06-06T23:28:27.602640
DEV006,33.57,77.27,2026-06-06T23:28:28.602646
DEV031,30.86,42.59,2026-06-06T23:28:29.602652
DEV048,36.85,63.07,2026-06-06T23:28:30.602658
DEV040,21.87,58.95,2026-06-06T23:28:31.602664
DEV041,36.15,75.79,2026-06-06T23:28:32.602670
DEV022,16.44,52.04,2026-06-06T23:28:33.602701
DEV003,38.67,63.76,2026-06-06T23:28:34.602708
DEV018,17.17,53.68,2026-06-06T23:28:35.602714
DEV042,35.14,54.44,2026-06-06T23:28:36.602745
DEV005,15.93,40.01,2026-06-06T23:28:37.602753
DEV008,33.33,38.62,2026-06-06T23:28:38.602759
DEV028,28.87,56.37,2026-06-06T23:28:39.602766
DEV029,29.69,79.39,2026-06-06T23:28:40.602772
DEV041,35.83,66.68,2026-06-06T23:28:41.602778
DEV025,29.39,71.63,2026-06-06T23:28:42.602798
DEV044,24.8,31.34,2026-06-06T23:28:43.602805
DEV023,15.04,51.51,2026-06-06T23:28:44.602810
DEV008,34.02,70.25,2026-06-06T23:28:45.602816
DEV013,32.39,69.44,2026-06-06T23:28:46.602822
DEV008,22.85,71.07,2026-06-06T23:28:47.602827
DEV047,24.7,31.97,2026-06-06T23:28:48.602832
DEV024,20.44,64.52,2026-06-06T23:28:49.602837
DEV016,32.04,61.32,2026-06-06T23:28:50.602844
DEV009,35.3,70.25,2026-06-06T23:28:51.602850
DEV025,25.46,41.86,2026-06-06T23:28:52.602856
DEV015,36.3,62.55,2026-06-06T23:28:53.602863
DEV024,30.93,88.78,2026-06-06T23:28:54.602869
DEV036,30.37,86.6,2026-06-06T23:28:55.602875
DEV011,36.69,31.25,2026-06-06T23:28:56.602904
DEV001,25.41,55.85,2026-06-06T23:28:57.602911
DEV013,25.04,59.18,2026-06-06T23:28:58.602917
DEV013,31.6,50.78,2026-06-06T23:28:59.602923
DEV017,18.76,67.79,2026-06-06T23:29:00.602929
DEV036,39.09,50.34,2026-06-06T23:29:01.602935
DEV048,34.49,65.68,2026-06-06T23:29:02.602942
DEV009,20.97,36.68,2026-06-06T23:29:03.602948
DEV027,25.23,68.66,2026-06-06T23:29:04.602955
DEV009,28.47,74.3,2026-06-06T23:29:05.602985
DEV016,16.94,53.81,2026-06-06T23:29:06.602991
DEV044,25.19,70.62,2026-06-06T23:29:07.602997
DEV029,19.57,36.18,2026-06-06T23:29:08.603003
DEV021,22.34,76.59,2026-06-06T23:29:09.603010
DEV023,17.21,66.47,2026-06-06T23:29:10.603015
DEV034,28.99,48.87,2026-06-06T23:29:11.603021
DEV023,21.51,70.34,2026-06-06T23:29:12.603027
DEV047,17.49,61.08,2026-06-06T23:29:13.603033
DEV020,19.82,70.67,2026-06-06T23:29:14.603039
DEV050,26.67,37.21,2026-06-06T23:29:15.603045
DEV009,19.6,52.06,2026-06-06T23:29:16.603050
DEV049,36.97,74.62,2026-06-06T23:29:17.603057
DEV013,18.53,74.09,2026-06-06T23:29:18.603063
DEV008,23.79,34.24,2026-06-06T23:29:19.603069
DEV004,19.7,72.08,2026-06-06T23:29:20.603075
DEV005,33.67,59.86,2026-06-06T23:29:21.603081
DEV016,30.75,63.18,2026-06-06T23:29:22.603087
DEV014,21.72,86.92,2026-06-06T23:29:23.603092
DEV040,19.66,36.33,2026-06-06T23:29:24.603098
DEV038,39.95,39.67,2026-06-06T23:29:25.603104
DEV050,15.14,81.33,2026-06-06T23:29:26.603128
DEV042,38.67,75.8,2026-06-06T23:29:27.603135
DEV014,35.7,69.27,2026-06-06T23:29:28.603153
DEV046,26.52,42.56,2026-06-06T23:29:29.603160
DEV021,23.17,51.69,2026-06-06T23:29:30.603180
DEV043,18.9,31.56,2026-06-06T23:29:31.603186
DEV032,17.18,40.31,2026-06-06T23:29:32.603192
DEV014,36.01,66.06,2026-06-06T23:29:33.603198
DEV011,20.92,33.72,2026-06-06T23:29:34.603203
DEV002,21.73,66.84,2026-06-06T23:29:35.603209
DEV035,18.45,70.86,2026-06-06T23:29:36.603214
DEV012,22.12,36.64,2026-06-06T23:29:37.603220
DEV039,16.74,48.88,2026-06-06T23:29:38.603226
DEV021,15.32,48.28,2026-06-06T23:29:39.603232
DEV041,25.41,70.96,2026-06-06T23:29:40.603237
DEV038,39.35,44.67,2026-06-06T23:29:41.603242
DEV039,35.27,56.89,2026-06-06T23:29:42.603247
DEV010,34.84,51.03,2026-06-06T23:29:43.603253
DEV034,33.05,45.69,2026-06-06T23:29:44.603259
DEV013,39.71,45.18,2026-06-06T23:29:45.603265
DEV022,29.15,60.46,2026-06-06T23:29:46.603271
DEV018,24.35,57.41,2026-06-06T23:29:47.603277
DEV006,30.59,76.38,2026-06-06T23:29:48.603283
DEV004,27.62,72.92,2026-06-06T23:29:49.603289
DEV042,19.38,39.4,2026-06-06T23:29:50.603295
DEV009,33.39,61.65,2026-06-06T23:29:51.603320
DEV026,15.51,57.49,2026-06-06T23:29:52.603326
DEV008,34.85,89.49,2026-06-06T23:29:53.603333
DEV013,20.14,73.06,2026-06-06T23:29:54.603339
DEV012,27.79,34.31,2026-06-06T23:29:55.603345
DEV039,22.51,61.29,2026-06-06T23:29:56.603350
DEV019,38.85,86.63,2026-06-06T23:29:57.603356
DEV019,25.02,61.68,2026-06-06T23:29:58.603362
DEV035,28.25,77.91,2026-06-06T23:29:59.603386
DEV050,26.75,61.35,2026-06-06T23:30:00.603393
DEV050,38.04,69.93,2026-06-06T23:30:01.603399
DEV026,18.58,71.38,2026-06-06T23:30:02.603405
DEV005,37.09,59.31,2026-06-06T23:30:03.603411
DEV050,26.45,61.85,2026-06-06T23:30:04.603416
DEV005,27.16,60.27,2026-06-06T23:30:05.603422
DEV021,39.05,69.17,2026-06-06T23:30:06.603428
DEV029,28.21,49.8,2026-06-06T23:30:07.603433
DEV049,19.05,58.37,2026-06-06T23:30:08.603439
DEV008,38.38,84.03,2026-06-06T23:30:09.603445
DEV022,23.53,49.84,2026-06-06T23:30:10.603450
DEV030,34.37,36.32,2026-06-06T23:30:11.603456
DEV012,21.61,37.85,2026-06-06T23:30:12.603462
DEV008,18.07,57.01,2026-06-06T23:30:13.603468
DEV043,20.41,88.15,2026-06-06T23:30:14.603491
DEV016,17.58,78.13,2026-06-06T23:30:15.603498
DEV022,19.04,73.83,2026-06-06T23:30:16.603516
DEV014,29.12,46.14,2026-06-06T23:30:17.603525
DEV039,23.21,69.42,2026-06-06T23:30:18.603530
DEV001,25.28,68.14,2026-06-06T23:30:19.603536
DEV011,21.04,59.39,2026-06-06T23:30:20.603542
DEV023,39.24,73.79,2026-06-06T23:30:21.603548
DEV037,28.97,46.77,2026-06-06T23:30:22.603554
DEV007,26.17,65.09,2026-06-06T23:30:23.603559
DEV008,22.84,86.94,2026-06-06T23:30:24.603565
DEV035,38.6,33.65,2026-06-06T23:30:25.603571
DEV050,29.3,33.9,2026-06-06T23:30:26.603577
DEV006,37.35,40.45,2026-06-06T23:30:27.603583
DEV010,22.95,64.31,2026-06-06T23:30:28.603589
DEV015,27.09,63.29,2026-06-06T23:30:29.603594
DEV015,35.82,35.1,2026-06-06T23:30:30.603600
DEV039,32.98,48.09,2026-06-06T23:30:31.603606
DEV020,36.16,66.87,2026-06-06T23:30:32.603612
DEV035,36.98,66.02,2026-06-06T23:30:33.603634
DEV032,37.69,39.25,2026-06-06T23:30:34.603640
DEV045,31.94,40.77,2026-06-06T23:30:35.603646
DEV002,15.43,50.59,2026-06-06T23:30:36.603652
DEV025,27.5,53.14,2026-06-06T23:30:37.603699
DEV045,35.37,52.92,2026-06-06T23:30:38.603705
DEV039,34.47,35.82,2026-06-06T23:30:39.603711
DEV027,38.67,56.23,2026-06-06T23:30:40.603717
DEV046,18.46,64.22,2026-06-06T23:30:41.603722
DEV031,37.57,49.86,2026-06-06T23:30:42.603741
DEV016,38.2,78.77,2026-06-06T23:30:43.603746
DEV026,22.04,80.88,2026-06-06T23:30:44.603751
DEV043,33.62,78.32,2026-06-06T23:30:45.603757
DEV005,30.6,58.75,2026-06-06T23:30:46.603763
DEV005,15.89,77.19,2026-06-06T23:30:47.603768
DEV039,19.89,52.6,2026-06-06T23:30:48.603774
DEV031,37.03,43.1,2026-06-06T23:30:49.603780
DEV027,34.39,86.51,2026-06-06T23:30:50.603785
DEV005,21.04,38.37,2026-06-06T23:30:51.603791
DEV014,19.33,52.62,2026-06-06T23:30:52.603797
DEV026,31.21,89.27,2026-06-06T23:30:53.603803
DEV018,30.52,72.49,2026-06-06T23:30:54.603808
DEV025,38.38,78.42,2026-06-06T23:30:55.603814
DEV036,16.71,44.23,2026-06-06T23:30:56.603820
DEV043,31.71,79.72,2026-06-06T23:30:57.603826
DEV022,15.55,40.39,2026-06-06T23:30:58.603832
DEV018,21.94,78.57,2026-06-06T23:30:59.603839
DEV021,32.92,76.35,2026-06-06T23:31:00.603864
DEV023,19.88,85.62,2026-06-06T23:31:01.603871
DEV030,26.75,41.05,2026-06-06T23:31:02.603889
DEV048,22.57,41.0,2026-06-06T23:31:03.603896
DEV023,31.09,59.66,2026-06-06T23:31:04.603902
DEV009,32.78,83.01,2026-06-06T23:31:05.603909
DEV003,33.62,55.2,2026-06-06T23:31:06.603927
DEV002,29.18,39.23,2026-06-06T23:31:07.603934
DEV020,17.79,84.98,2026-06-06T23:31:08.603940
DEV025,29.58,64.02,2026-06-06T23:31:09.603946
DEV040,22.41,79.13,2026-06-06T23:31:10.603953
DEV013,26.49,60.55,2026-06-06T23:31:11.603959
DEV014,20.74,85.22,2026-06-06T23:31:12.603966
DEV046,33.88,89.51,2026-06-06T23:31:13.603972
DEV033,37.87,74.71,2026-06-06T23:31:14.603978
DEV022,38.27,56.81,2026-06-06T23:31:15.603984
DEV036,20.0,86.86,2026-06-06T23:31:16.603991
DEV021,21.4,42.65,2026-06-06T23:31:17.603997
DEV045,24.45,67.2,2026-06-06T23:31:18.604003
DEV049,31.87,81.34,2026-06-06T23:31:19.604010
DEV027,32.86,46.99,2026-06-06T23:31:20.604016
DEV011,28.92,65.86,2026-06-06T23:31:21.604022
DEV005,34.84,52.78,2026-06-06T23:31:22.604028
DEV035,21.12,40.54,2026-06-06T23:31:23.604049
DEV041,38.97,59.4,2026-06-06T23:31:24.604056
DEV038,30.69,70.2,2026-06-06T23:31:25.604062
DEV048,25.22,57.84,2026-06-06T23:31:26.604068
DEV008,20.6,31.26,2026-06-06T23:31:27.604075
DEV026,39.45,38.21,2026-06-06T23:31:28.604081
DEV041,16.53,88.49,2026-06-06T23:31:29.604087
DEV038,27.83,71.47,2026-06-06T23:31:30.604094
DEV019,37.18,68.86,2026-06-06T23:31:31.604100
DEV025,29.08,86.04,2026-06-06T23:31:32.604106
DEV035,22.26,70.17,2026-06-06T23:31:33.604112
DEV045,37.78,43.29,2026-06-06T23:31:34.604118
DEV045,31.17,46.67,2026-06-06T23:31:35.604124
DEV022,32.13,64.13,2026-06-06T23:31:36.604150
DEV032,22.25,68.84,2026-06-06T23:31:37.604156
DEV002,37.39,69.08,2026-06-06T23:31:38.604162
DEV036,39.66,46.73,2026-06-06T23:31:39.604168
DEV046,20.58,40.68,2026-06-06T23:31:40.604175
DEV047,31.49,76.52,2026-06-06T23:31:41.604181
DEV023,24.81,49.57,2026-06-06T23:31:42.604187
DEV044,25.21,81.81,2026-06-06T23:31:43.604193
DEV019,27.62,45.59,2026-06-06T23:31:44.604199
DEV040,23.63,37.97,2026-06-06T23:31:45.604206
DEV024,31.3,33.82,2026-06-06T23:31:46.604226
DEV018,22.92,86.1,2026-06-06T23:31:47.604232
DEV012,19.43,78.5,2026-06-06T23:31:48.604238
DEV046,24.05,79.04,2026-06-06T23:31:49.604244
DEV010,17.6,62.55,2026-06-06T23:31:50.604251
DEV039,32.53,81.62,2026-06-06T23:31:51.604257
DEV043,15.93,72.59,2026-06-06T23:31:52.604263
DEV016,33.49,45.07,2026-06-06T23:31:53.604269
DEV007,16.17,74.73,2026-06-06T23:31:54.604275
DEV005,22.33,69.66,2026-06-06T23:31:55.604282
DEV031,28.41,73.74,2026-06-06T23:31:56.604304
DEV025,21.66,49.23,2026-06-06T23:31:57.604312
DEV039,21.44,31.1,2026-06-06T23:31:58.604318
DEV003,38.22,32.28,2026-06-06T23:31:59.604324
DEV037,22.93,52.59,2026-06-06T23:32:00.604331
DEV001,15.03,57.64,2026-06-06T23:32:01.604337
DEV035,15.25,43.63,2026-06-06T23:32:02.604344
DEV029,24.96,68.37,2026-06-06T23:32:03.604350
DEV017,38.31,51.63,2026-06-06T23:32:04.604356
DEV014,28.04,54.52,2026-06-06T23:32:05.604378
DEV022,23.1,37.72,2026-06-06T23:32:06.604384
DEV035,21.86,53.32,2026-06-06T23:32:07.604389
DEV031,38.45,38.12,2026-06-06T23:32:08.604394
DEV016,34.91,60.13,2026-06-06T23:32:09.604411
DEV024,19.7,73.68,2026-06-06T23:32:10.604416
DEV028,30.52,83.12,2026-06-06T23:32:11.604422
DEV043,23.61,71.21,2026-06-06T23:32:12.604427
DEV026,35.53,57.05,2026-06-06T23:32:13.604432
DEV026,21.55,73.59,2026-06-06T23:32:14.604437
DEV024,30.66,73.83,2026-06-06T23:32:15.604442
DEV025,19.28,79.88,2026-06-06T23:32:16.604448
DEV018,29.11,47.9,2026-06-06T23:32:17.604453
DEV009,20.58,67.96,2026-06-06T23:32:18.604458
DEV043,21.94,39.84,2026-06-06T23:32:19.604464
DEV019,19.55,77.86,2026-06-06T23:32:20.604470
DEV039,31.8,63.5,2026-06-06T23:32:21.604475
DEV040,26.7,58.56,2026-06-06T23:32:22.604481
DEV031,39.76,78.65,2026-06-06T23:32:23.604487
DEV001,25.75,46.73,2026-06-06T23:32:24.604493
DEV007,33.67,69.01,2026-06-06T23:32:25.604499
DEV009,27.98,49.05,2026-06-06T23:32:26.604505
DEV021,37.66,52.03,2026-06-06T23:32:27.604511
DEV039,39.65,40.61,2026-06-06T23:32:28.604517
DEV041,29.73,86.83,2026-06-06T23:32:29.604523
DEV031,31.58,42.48,2026-06-06T23:32:30.604530
DEV049,25.92,71.94,2026-06-06T23:32:31.604536
DEV043,26.37,52.95,2026-06-06T23:32:32.604558
DEV021,35.01,71.25,2026-06-06T23:32:33.604564
DEV017,37.89,45.23,2026-06-06T23:32:34.604570
DEV032,25.13,72.51,2026-06-06T23:32:35.604576
DEV001,24.86,38.73,2026-06-06T23:32:36.604582
DEV034,35.28,68.36,2026-06-06T23:32:37.604588
DEV042,25.15,50.41,2026-06-06T23:32:38.604595
DEV016,27.88,67.69,2026-06-06T23:32:39.604617
DEV044,28.3,77.21,2026-06-06T23:32:40.604623
DEV033,25.76,82.07,2026-06-06T23:32:41.604628
DEV009,25.51,88.81,2026-06-06T23:32:42.604634
DEV031,24.12,87.1,2026-06-06T23:32:43.604639
DEV008,36.06,89.74,2026-06-06T23:32:44.604645
DEV006,26.56,53.99,2026-06-06T23:32:45.604650
DEV002,37.26,80.37,2026-06-06T23:32:46.604691
DEV046,23.51,56.0,2026-06-06T23:32:47.604703
DEV008,27.97,43.75,2026-06-06T23:32:48.604709
DEV018,32.68,75.61,2026-06-06T23:32:49.604715
DEV023,37.52,84.11,2026-06-06T23:32:50.604721
DEV005,26.43,76.18,2026-06-06T23:32:51.604738
DEV003,27.51,88.99,2026-06-06T23:32:52.604744
DEV034,37.13,69.32,2026-06-06T23:32:53.604750
DEV050,26.47,33.58,2026-06-06T23:32:54.604755
DEV001,29.16,84.95,2026-06-06T23:32:55.604780
DEV047,26.86,61.1,2026-06-06T23:32:56.604787
DEV020,33.01,50.38,2026-06-06T23:32:57.604793
DEV025,36.2,33.38,2026-06-06T23:32:58.604798
